1994,40789.0
1995,41870.0
1996,44466.0
1997,44714.0
1998,44851.0
1999,44923.0
2000,45892.0
2001,46116.0
2002,46829.0
2003,47302.0
2004,47729.0
2005,48326.0
2006,48926.0
2007,49426.0
2008,50265.0
2009,50663.0
2010,51477.0
2011,51610.0
2012,51876.0
2013,52416.0
2014,53343.0
